2024-12-11 20:06:41,099 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:06:41.099347 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:11:55,088 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:11:55.088670 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:11:58,526 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:11:58.526854 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:11:58,527 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:11:58.527850 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:02,734 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:02.734899 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:02,735 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:02.735893 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:06,298 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:06.298270 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:06,298 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:06.298270 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:09,527 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:09.527321 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:09,528 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:09.527321 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:13,346 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:13.346105 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:13,346 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:13.346105 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:16,649 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:16.649860 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:16,649 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:16.649860 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:20,011 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:20.011805 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:20,011 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:20.011805 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:23,908 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:23.908798 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:23,908 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:23.908798 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:27,221 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:27.221842 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:27,221 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:27.221842 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:30,480 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:30.480510 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:30,480 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:30.480510 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:34,333 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:34.333746 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:34,333 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:34.333746 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:37,809 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:37.809580 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:37,809 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:37.809580 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:41,185 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:41.185614 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:41,185 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:41.185614 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:45,223 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:45.223702 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:45,224 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:45.224798 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:48,580 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:48.580163 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:48,580 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:48.580163 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:52,012 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:52.012601 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:52,012 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:52.012601 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:55,816 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:55.816170 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:55,816 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:55.816170 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:59,226 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:12:59.226969 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:12:59,226 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:12:59.226969 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:02,598 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:02.598168 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:02,598 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:02.598168 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:06,294 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:06.294603 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:06,294 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:06.294603 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:09,791 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:09.791746 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:09,791 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:09.791746 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:13,279 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:13.279951 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:13,279 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:13.279951 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:17,292 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:17.292779 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:17,292 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:17.292779 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:20,755 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:20.755565 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:20,755 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:20.755565 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:24,086 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:24.086564 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:24,087 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:24.086564 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:28,069 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:28.069014 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:28,069 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:28.069014 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:31,385 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:31.385978 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:31,385 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:31.385978 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:34,746 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:34.746763 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:34,746 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:34.746763 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:38,193 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:38.193100 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:38,193 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:38.193100 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:41,599 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:41.599781 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:41,599 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:41.599781 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:45,019 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:45.019376 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:45,019 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:45.019376 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:48,973 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:48.973200 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:48,973 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:48.973200 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:52,326 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:52.326330 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:52,327 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:52.327328 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:55,777 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:55.777987 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:55,777 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:55.777987 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:59,723 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:13:59.723798 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:13:59,723 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:13:59.723798 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:03,125 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:03.125145 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:03,125 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:03.125145 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:06,374 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:06.374098 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:06,374 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:06.374098 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:10,599 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:10.599814 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:10,599 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:10.599814 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:13,976 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:13.976731 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:13,976 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:13.976731 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:17,253 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:17.253431 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:17,253 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:17.253431 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:21,275 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:21.275529 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:21,275 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:21.275529 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:24,676 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:24.676392 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:24,676 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:24.676392 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:28,447 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:28.447421 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:28,447 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:28.447421 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:32,298 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:32.298738 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:32,298 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:32.298738 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:35,679 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:35.679307 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:35,679 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:35.679307 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:39,076 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:39.076175 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:39,076 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:39.076175 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:42,877 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:42.877604 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:42,877 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:42.877604 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:46,224 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:46.224243 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:46,224 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:46.224243 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:49,609 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:49.609261 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:49,609 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:49.609261 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:53,507 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:53.507291 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:53,508 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:53.508290 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:56,917 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:14:56.917484 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:14:56,917 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:14:56.917484 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:00,410 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:00.409261 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:00,410 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:15:00.410348 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:04,291 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:04.291149 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:04,291 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:15:04.291149 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:07,730 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:07.730911 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:07,730 - INFO - S_CHAIR - Seats are not sufficient. 2024-12-11 20:15:07.730911 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:11,101 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:11.101115 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:11,101 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:16,148 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:16.148787 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:16,148 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:20,552 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:20.552387 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:20,552 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:24,930 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:24.930114 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:24,930 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:29,858 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:29.858760 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:29,858 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:34,288 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:34.288165 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:34,288 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:38,768 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:38.768240 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:38,768 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:43,717 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:43.717248 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:43,717 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:48,103 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:48.103359 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:48,103 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:52,458 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:52.458522 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:52,458 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:15:57,183 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:15:57.183145 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:15:57,183 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:01,578 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:01.578353 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:01,578 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:05,905 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:05.905058 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:05,905 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:10,179 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:10.179977 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:10,179 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:14,468 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:14.468847 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:14,468 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:18,906 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:18.906752 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:18,906 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:23,690 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:23.690793 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:23,690 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:28,112 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:28.112452 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:28,113 - INFO - S_CHAIR - 1 seats available! Notifying...
2024-12-11 20:16:32,455 - INFO - SNIGDHA - Seats are not sufficient. 2024-12-11 20:16:32.455507 - {'online': 0, 'offline': 0, 'is_divided': True}
2024-12-11 20:16:32,455 - INFO - S_CHAIR - 1 seats available! Notifying...
